type,protocol,srcPort,destPort,bytes,duration,requestCount,sourceIP,severity,timestamp
ddos,UDP,43130,80,1981963,293,2396,1.141.99.219,Critical,2026-07-03T14:05:00Z
sql_injection,HTTPS,40880,443,1592,2,2,165.240.109.155,High,2026-07-03T17:19:00Z
ddos,UDP,48690,80,1347507,110,5794,73.251.9.24,Critical,2026-07-03T17:43:00Z
ddos,UDP,38228,80,985927,218,3604,209.147.130.16,Critical,2026-07-03T16:36:00Z
anomaly,TCP,34127,445,6746,8,2,192.168.1.125,Medium,2026-07-03T09:00:00Z
xss,HTTP,46161,80,1308,10,6,192.168.1.59,Medium,2026-07-03T16:03:00Z
port_scan,TCP,47752,363,80,41,405,192.168.1.210,Medium,2026-07-03T12:34:00Z
data_exfiltration,DNS,40908,53,379450,409,210,192.168.1.89,High,2026-07-03T15:18:00Z
credentials_stuffing,HTTPS,56350,443,442,34,60,192.168.1.251,High,2026-07-03T13:34:00Z
xss,HTTP,3584,80,1420,7,8,192.168.1.237,Medium,2026-07-03T14:18:00Z
data_exfiltration,DNS,62503,53,210770,938,750,192.168.1.4,High,2026-07-03T17:52:00Z
xss,HTTP,6221,80,997,3,2,192.168.1.141,Medium,2026-07-03T14:07:00Z
unauthorized_access,FTP,62730,21,780,10,5,192.168.1.69,Medium,2026-07-03T11:32:00Z
anomaly,TCP,48787,139,6418,2,5,192.168.1.33,Medium,2026-07-03T11:50:00Z
brute_force,SSH,22561,22,642,21,91,192.168.1.58,High,2026-07-03T00:12:00Z
ddos,UDP,57628,80,2105332,200,8667,170.51.168.232,Critical,2026-07-03T09:01:00Z
xss,HTTP,25913,80,370,10,4,192.168.1.65,Medium,2026-07-03T10:54:00Z
data_exfiltration,DNS,7815,53,105843,899,919,192.168.1.223,High,2026-07-03T14:14:00Z
xss,HTTP,57859,80,1457,3,4,192.168.1.47,Medium,2026-07-03T10:35:00Z
unauthorized_access,FTP,60469,21,1067,7,4,192.168.1.248,Medium,2026-07-03T11:08:00Z
brute_force,SSH,7345,22,456,29,67,192.168.1.250,High,2026-07-03T22:09:00Z
data_exfiltration,DNS,35901,53,254799,945,269,192.168.1.109,High,2026-07-03T11:59:00Z
unauthorized_access,FTP,17381,21,752,10,3,192.168.1.218,Medium,2026-07-03T17:45:00Z
sql_injection,HTTPS,59720,80,1660,1,3,42.239.11.59,High,2026-07-03T17:49:00Z
sql_injection,HTTPS,41738,443,516,8,2,152.30.156.82,High,2026-07-03T14:53:00Z
anomaly,TCP,34817,445,7886,1,3,192.168.1.73,Medium,2026-07-03T09:17:00Z
privilege_escalation,SSH,13805,22,1479,491,26,192.168.1.101,Critical,2026-07-03T17:51:00Z
credentials_stuffing,HTTPS,53533,443,538,37,61,192.168.1.4,High,2026-07-03T15:27:00Z
ddos,UDP,17485,80,4812999,179,3949,26.11.245.81,Critical,2026-07-03T10:04:00Z
brute_force,SSH,28301,22,668,16,35,192.168.1.111,High,2026-07-03T01:59:00Z
port_scan,TCP,16095,463,68,13,103,192.168.1.23,Medium,2026-07-03T16:39:00Z
privilege_escalation,SSH,53223,22,3159,279,24,192.168.1.34,Critical,2026-07-03T15:38:00Z
sql_injection,HTTP,16296,443,1619,10,3,51.223.233.234,High,2026-07-03T14:42:00Z
xss,HTTP,24387,80,1312,3,6,192.168.1.55,Medium,2026-07-03T17:09:00Z
ddos,UDP,26984,80,1365686,226,9294,192.232.150.129,Critical,2026-07-03T14:43:00Z
credentials_stuffing,HTTPS,45289,443,174,59,90,192.168.1.103,High,2026-07-03T14:27:00Z
data_exfiltration,DNS,2906,53,424780,782,879,192.168.1.130,High,2026-07-03T10:06:00Z
credentials_stuffing,HTTPS,21204,443,315,78,52,192.168.1.224,High,2026-07-03T12:18:00Z
anomaly,TCP,46999,445,4905,7,5,192.168.1.55,Medium,2026-07-03T13:23:00Z
port_scan,TCP,7454,132,40,35,135,192.168.1.3,Medium,2026-07-03T12:49:00Z
ddos,UDP,52572,80,4868120,130,3121,191.201.245.4,Critical,2026-07-03T14:07:00Z
brute_force,SSH,23894,22,741,28,47,192.168.1.4,High,2026-07-03T00:58:00Z
xss,HTTP,28908,80,880,1,8,192.168.1.79,Medium,2026-07-03T11:42:00Z
privilege_escalation,SSH,53733,22,1466,420,31,192.168.1.50,Critical,2026-07-03T14:32:00Z
data_exfiltration,DNS,56626,53,200849,507,425,192.168.1.53,High,2026-07-03T09:14:00Z
anomaly,TCP,27265,139,2817,9,1,192.168.1.205,Medium,2026-07-03T15:47:00Z
data_exfiltration,DNS,46168,53,225145,688,951,192.168.1.12,High,2026-07-03T10:39:00Z
anomaly,TCP,6926,139,2552,4,3,192.168.1.43,Medium,2026-07-03T15:43:00Z
brute_force,SSH,26709,22,981,52,44,192.168.1.57,High,2026-07-03T23:19:00Z
brute_force,SSH,45070,22,618,48,91,192.168.1.100,High,2026-07-03T22:16:00Z
data_exfiltration,DNS,41737,53,390651,1089,698,192.168.1.217,High,2026-07-03T16:00:00Z
sql_injection,HTTP,19610,443,2446,1,3,253.144.1.172,High,2026-07-03T15:26:00Z
ddos,UDP,15299,80,501741,281,5494,19.134.121.187,Critical,2026-07-03T16:48:00Z
xss,HTTP,40577,80,1363,2,8,192.168.1.37,Medium,2026-07-03T14:37:00Z
data_exfiltration,DNS,13008,53,188113,397,404,192.168.1.77,High,2026-07-03T13:56:00Z
ddos,UDP,34729,80,1045003,138,7895,170.15.131.66,Critical,2026-07-03T11:37:00Z
unauthorized_access,FTP,46110,21,541,3,2,192.168.1.247,Medium,2026-07-03T09:25:00Z
xss,HTTP,48740,80,586,4,8,192.168.1.204,Medium,2026-07-03T17:49:00Z
port_scan,TCP,11912,297,65,10,416,192.168.1.67,Medium,2026-07-03T09:25:00Z
port_scan,TCP,3185,268,99,44,313,192.168.1.97,Medium,2026-07-03T17:00:00Z
ddos,UDP,42179,80,2140674,153,6902,75.27.175.242,Critical,2026-07-03T12:45:00Z
unauthorized_access,FTP,26773,21,1243,1,2,192.168.1.236,Medium,2026-07-03T13:56:00Z
unauthorized_access,FTP,1578,21,2090,4,2,192.168.1.205,Medium,2026-07-03T12:24:00Z
anomaly,TCP,59596,139,2689,5,3,192.168.1.240,Medium,2026-07-03T13:10:00Z
privilege_escalation,SSH,28274,22,1748,165,23,192.168.1.229,Critical,2026-07-03T17:25:00Z
xss,HTTP,47713,80,809,9,6,192.168.1.227,Medium,2026-07-03T11:32:00Z
privilege_escalation,SSH,43000,22,1505,577,10,192.168.1.222,Critical,2026-07-03T13:54:00Z
sql_injection,HTTP,27046,443,677,5,3,222.121.242.63,High,2026-07-03T15:14:00Z
data_exfiltration,DNS,35217,53,119939,347,739,192.168.1.132,High,2026-07-03T09:03:00Z
credentials_stuffing,HTTPS,15722,443,235,48,54,192.168.1.162,High,2026-07-03T17:16:00Z
sql_injection,HTTP,6584,80,2950,9,1,130.98.130.56,High,2026-07-03T15:39:00Z
ddos,UDP,12731,80,2208572,104,1613,232.194.21.69,Critical,2026-07-03T13:47:00Z
ddos,UDP,7512,80,4895888,297,5675,95.156.152.216,Critical,2026-07-03T14:04:00Z
xss,HTTP,33765,80,842,2,2,192.168.1.40,Medium,2026-07-03T17:18:00Z
sql_injection,HTTPS,49819,443,1409,7,2,195.100.211.112,High,2026-07-03T12:06:00Z
credentials_stuffing,HTTPS,18667,443,392,76,92,192.168.1.231,High,2026-07-03T16:38:00Z
brute_force,SSH,34211,22,861,27,160,192.168.1.214,High,2026-07-03T02:16:00Z
port_scan,TCP,9935,803,81,39,487,192.168.1.187,Medium,2026-07-03T13:43:00Z
sql_injection,HTTPS,1181,80,2998,9,3,230.107.224.186,High,2026-07-03T10:21:00Z
brute_force,SSH,23036,22,421,32,64,192.168.1.29,High,2026-07-03T00:34:00Z
anomaly,TCP,38266,139,5377,5,3,192.168.1.42,Medium,2026-07-03T15:17:00Z
data_exfiltration,DNS,9018,53,330172,242,559,192.168.1.244,High,2026-07-03T17:20:00Z
ddos,UDP,57368,80,3407518,135,1382,191.233.193.27,Critical,2026-07-03T09:01:00Z
ddos,UDP,50390,80,3644441,223,8951,195.131.249.196,Critical,2026-07-03T17:24:00Z
data_exfiltration,DNS,8802,53,318928,857,393,192.168.1.17,High,2026-07-03T16:51:00Z
sql_injection,HTTP,2217,443,2804,6,1,147.83.54.113,High,2026-07-03T17:52:00Z
unauthorized_access,FTP,59504,21,2295,9,4,192.168.1.200,Medium,2026-07-03T10:11:00Z
data_exfiltration,DNS,51016,53,265457,984,676,192.168.1.30,High,2026-07-03T10:02:00Z
sql_injection,HTTPS,52936,80,1048,3,3,142.178.86.45,High,2026-07-03T15:39:00Z
credentials_stuffing,HTTPS,51722,443,457,77,70,192.168.1.66,High,2026-07-03T15:51:00Z
ddos,UDP,9082,80,716985,249,7757,208.31.252.197,Critical,2026-07-03T15:10:00Z
sql_injection,HTTPS,9573,443,2384,8,2,172.58.158.128,High,2026-07-03T11:30:00Z
anomaly,TCP,28845,445,7208,4,1,192.168.1.70,Medium,2026-07-03T12:22:00Z
port_scan,TCP,18757,374,82,29,451,192.168.1.229,Medium,2026-07-03T10:57:00Z
port_scan,TCP,42701,638,61,37,449,192.168.1.179,Medium,2026-07-03T16:11:00Z
xss,HTTP,35107,80,844,2,8,192.168.1.219,Medium,2026-07-03T09:48:00Z
ddos,UDP,32422,80,722617,147,6575,215.159.90.168,Critical,2026-07-03T12:41:00Z
privilege_escalation,SSH,44282,22,3548,297,19,192.168.1.101,Critical,2026-07-03T11:52:00Z
xss,HTTP,57777,80,610,10,8,192.168.1.29,Medium,2026-07-03T09:40:00Z
sql_injection,HTTP,29874,443,2402,4,2,157.212.97.168,High,2026-07-03T11:54:00Z
port_scan,TCP,62410,576,68,44,249,192.168.1.41,Medium,2026-07-03T09:45:00Z
anomaly,TCP,1756,139,6655,3,3,192.168.1.228,Medium,2026-07-03T13:22:00Z
data_exfiltration,DNS,32394,53,227535,746,953,192.168.1.124,High,2026-07-03T10:13:00Z
credentials_stuffing,HTTPS,8781,443,480,70,115,192.168.1.12,High,2026-07-03T17:04:00Z
privilege_escalation,SSH,47029,22,3397,543,32,192.168.1.175,Critical,2026-07-03T11:47:00Z
xss,HTTP,38484,80,1247,1,5,192.168.1.175,Medium,2026-07-03T13:48:00Z
port_scan,TCP,14866,729,91,43,451,192.168.1.113,Medium,2026-07-03T11:47:00Z
brute_force,SSH,57301,22,994,93,92,192.168.1.27,High,2026-07-03T00:15:00Z
anomaly,TCP,42048,139,6600,5,3,192.168.1.41,Medium,2026-07-03T09:16:00Z
port_scan,TCP,4925,1005,42,27,149,192.168.1.167,Medium,2026-07-03T16:53:00Z
anomaly,TCP,8119,139,6073,3,5,192.168.1.229,Medium,2026-07-03T17:53:00Z
port_scan,TCP,56743,175,57,32,391,192.168.1.27,Medium,2026-07-03T10:06:00Z
brute_force,SSH,46770,22,727,83,86,192.168.1.17,High,2026-07-03T23:54:00Z
credentials_stuffing,HTTPS,43712,443,449,66,73,192.168.1.25,High,2026-07-03T15:08:00Z
credentials_stuffing,HTTPS,37005,443,415,44,78,192.168.1.198,High,2026-07-03T09:27:00Z
sql_injection,HTTPS,27608,80,1573,7,2,223.43.31.223,High,2026-07-03T09:10:00Z
credentials_stuffing,HTTPS,7115,443,591,85,146,192.168.1.236,High,2026-07-03T09:18:00Z
privilege_escalation,SSH,32640,22,1288,479,23,192.168.1.103,Critical,2026-07-03T11:09:00Z
sql_injection,HTTP,10451,443,569,2,1,139.236.42.212,High,2026-07-03T13:25:00Z
ddos,UDP,34914,80,2515666,81,6694,190.134.231.31,Critical,2026-07-03T09:06:00Z
port_scan,TCP,50406,326,85,21,144,192.168.1.113,Medium,2026-07-03T15:57:00Z
data_exfiltration,DNS,10628,53,488853,622,978,192.168.1.44,High,2026-07-03T10:41:00Z
anomaly,TCP,35167,445,6765,1,4,192.168.1.42,Medium,2026-07-03T15:32:00Z
brute_force,SSH,45538,22,434,71,114,192.168.1.38,High,2026-07-03T02:40:00Z
brute_force,SSH,13402,22,646,76,59,192.168.1.77,High,2026-07-03T03:58:00Z
ddos,UDP,26566,80,492965,226,1050,170.98.211.201,Critical,2026-07-03T17:34:00Z
brute_force,SSH,64497,22,825,70,112,192.168.1.176,High,2026-07-03T01:28:00Z
xss,HTTP,5686,80,1158,9,2,192.168.1.39,Medium,2026-07-03T17:29:00Z
port_scan,TCP,55399,615,65,13,438,192.168.1.55,Medium,2026-07-03T17:48:00Z
xss,HTTP,27001,80,335,6,2,192.168.1.118,Medium,2026-07-03T14:26:00Z
anomaly,TCP,58216,139,3061,8,3,192.168.1.138,Medium,2026-07-03T09:31:00Z
brute_force,SSH,11439,22,926,47,176,192.168.1.100,High,2026-07-03T23:37:00Z
port_scan,TCP,27393,467,62,45,439,192.168.1.130,Medium,2026-07-03T10:45:00Z
port_scan,TCP,46144,12,75,25,450,192.168.1.136,Medium,2026-07-03T16:18:00Z
unauthorized_access,FTP,54649,21,1442,4,5,192.168.1.78,Medium,2026-07-03T17:11:00Z
data_exfiltration,DNS,56419,53,218558,1087,279,192.168.1.36,High,2026-07-03T17:44:00Z
port_scan,TCP,52600,678,86,42,485,192.168.1.156,Medium,2026-07-03T11:39:00Z
data_exfiltration,DNS,40259,53,466178,1039,441,192.168.1.9,High,2026-07-03T13:42:00Z
ddos,UDP,48680,80,2124900,171,2714,54.2.59.140,Critical,2026-07-03T16:45:00Z
xss,HTTP,53337,80,1044,5,6,192.168.1.89,Medium,2026-07-03T15:32:00Z
ddos,UDP,54311,80,1987629,62,9279,46.180.10.246,Critical,2026-07-03T13:04:00Z
privilege_escalation,SSH,8345,22,3440,307,12,192.168.1.232,Critical,2026-07-03T12:19:00Z
data_exfiltration,DNS,58848,53,306129,204,926,192.168.1.20,High,2026-07-03T13:36:00Z
credentials_stuffing,HTTPS,50893,443,378,46,112,192.168.1.10,High,2026-07-03T10:49:00Z
sql_injection,HTTP,36632,80,2820,6,1,123.149.116.158,High,2026-07-03T16:55:00Z
anomaly,TCP,45216,139,5724,6,3,192.168.1.142,Medium,2026-07-03T14:30:00Z
anomaly,TCP,38879,139,7219,6,4,192.168.1.98,Medium,2026-07-03T14:20:00Z
sql_injection,HTTP,9551,80,2655,8,2,182.148.100.210,High,2026-07-03T09:14:00Z
anomaly,TCP,17183,139,5989,8,1,192.168.1.118,Medium,2026-07-03T17:32:00Z
unauthorized_access,FTP,17198,21,2065,3,3,192.168.1.218,Medium,2026-07-03T10:02:00Z
ddos,UDP,50201,80,224747,263,9467,36.39.26.130,Critical,2026-07-03T17:29:00Z
ddos,UDP,55443,80,1591798,89,9242,230.6.4.38,Critical,2026-07-03T17:40:00Z
credentials_stuffing,HTTPS,12468,443,294,82,101,192.168.1.176,High,2026-07-03T16:41:00Z
brute_force,SSH,5179,22,827,54,108,192.168.1.169,High,2026-07-03T03:49:00Z
sql_injection,HTTPS,8640,80,1482,1,1,225.196.217.54,High,2026-07-03T11:20:00Z
privilege_escalation,SSH,23146,22,2264,471,35,192.168.1.213,Critical,2026-07-03T09:22:00Z
unauthorized_access,FTP,17631,21,1575,1,3,192.168.1.74,Medium,2026-07-03T13:08:00Z
data_exfiltration,DNS,39133,53,294426,969,259,192.168.1.136,High,2026-07-03T10:24:00Z
privilege_escalation,SSH,56362,22,1503,196,30,192.168.1.103,Critical,2026-07-03T13:07:00Z
anomaly,TCP,18586,139,4347,7,2,192.168.1.189,Medium,2026-07-03T13:59:00Z
credentials_stuffing,HTTPS,11952,443,302,42,79,192.168.1.166,High,2026-07-03T17:51:00Z
port_scan,TCP,17328,143,42,12,335,192.168.1.217,Medium,2026-07-03T09:41:00Z
brute_force,SSH,62064,22,901,104,72,192.168.1.186,High,2026-07-03T02:43:00Z
ddos,UDP,7830,80,3535472,126,8864,148.230.251.204,Critical,2026-07-03T13:10:00Z
sql_injection,HTTP,17726,80,2249,9,3,127.127.112.71,High,2026-07-03T14:44:00Z
credentials_stuffing,HTTPS,16180,443,446,76,86,192.168.1.180,High,2026-07-03T17:54:00Z
port_scan,TCP,59573,907,48,25,167,192.168.1.175,Medium,2026-07-03T14:16:00Z
unauthorized_access,FTP,20538,21,741,10,5,192.168.1.109,Medium,2026-07-03T16:39:00Z
unauthorized_access,FTP,40859,21,1800,7,2,192.168.1.249,Medium,2026-07-03T09:11:00Z
xss,HTTP,48508,80,574,8,2,192.168.1.43,Medium,2026-07-03T11:47:00Z
unauthorized_access,FTP,19345,21,1265,3,1,192.168.1.220,Medium,2026-07-03T14:05:00Z
brute_force,SSH,1226,22,270,64,102,192.168.1.69,High,2026-07-03T00:33:00Z
port_scan,TCP,8767,419,100,13,118,192.168.1.122,Medium,2026-07-03T10:49:00Z
anomaly,TCP,64863,139,7238,9,1,192.168.1.202,Medium,2026-07-03T17:07:00Z
brute_force,SSH,59085,22,485,109,145,192.168.1.143,High,2026-07-03T03:39:00Z
data_exfiltration,DNS,56706,53,292900,1198,228,192.168.1.234,High,2026-07-03T16:23:00Z
sql_injection,HTTPS,3688,80,711,1,2,35.91.12.157,High,2026-07-03T17:54:00Z
anomaly,TCP,10421,445,7920,2,4,192.168.1.198,Medium,2026-07-03T10:21:00Z
xss,HTTP,56201,80,1062,3,3,192.168.1.141,Medium,2026-07-03T12:18:00Z
data_exfiltration,DNS,64762,53,379146,310,638,192.168.1.32,High,2026-07-03T11:59:00Z
xss,HTTP,28649,80,548,1,5,192.168.1.214,Medium,2026-07-03T13:10:00Z
data_exfiltration,DNS,58511,53,72109,594,552,192.168.1.230,High,2026-07-03T11:28:00Z
port_scan,TCP,2961,452,81,13,387,192.168.1.126,Medium,2026-07-03T12:39:00Z
port_scan,TCP,42859,969,60,33,281,192.168.1.163,Medium,2026-07-03T10:02:00Z
unauthorized_access,FTP,43865,21,2071,8,3,192.168.1.190,Medium,2026-07-03T09:04:00Z
data_exfiltration,DNS,7698,53,285490,134,287,192.168.1.187,High,2026-07-03T14:28:00Z
privilege_escalation,SSH,12911,22,1411,409,24,192.168.1.110,Critical,2026-07-03T13:13:00Z
brute_force,SSH,8563,22,537,94,118,192.168.1.25,High,2026-07-03T02:31:00Z
port_scan,TCP,26663,704,67,38,213,192.168.1.188,Medium,2026-07-03T09:05:00Z
unauthorized_access,FTP,4042,21,1562,6,3,192.168.1.17,Medium,2026-07-03T10:37:00Z
credentials_stuffing,HTTPS,19844,443,384,76,109,192.168.1.11,High,2026-07-03T14:59:00Z
privilege_escalation,SSH,17803,22,2491,349,25,192.168.1.162,Critical,2026-07-03T15:08:00Z
sql_injection,HTTP,43626,80,1936,3,1,152.244.75.162,High,2026-07-03T09:39:00Z
sql_injection,HTTP,22347,443,2516,8,1,75.57.32.203,High,2026-07-03T14:15:00Z
anomaly,TCP,5858,139,7304,6,4,192.168.1.136,Medium,2026-07-03T09:49:00Z
credentials_stuffing,HTTPS,40322,443,201,79,129,192.168.1.82,High,2026-07-03T17:06:00Z
unauthorized_access,FTP,39012,21,1423,2,4,192.168.1.185,Medium,2026-07-03T17:53:00Z
brute_force,SSH,43811,22,765,41,38,192.168.1.22,High,2026-07-03T01:22:00Z
xss,HTTP,33276,80,467,8,5,192.168.1.234,Medium,2026-07-03T17:16:00Z
unauthorized_access,FTP,63407,21,1910,4,2,192.168.1.101,Medium,2026-07-03T13:54:00Z
xss,HTTP,42057,80,782,7,8,192.168.1.142,Medium,2026-07-03T11:25:00Z
unauthorized_access,FTP,42353,21,2352,2,3,192.168.1.112,Medium,2026-07-03T17:20:00Z
unauthorized_access,FTP,33386,21,889,7,3,192.168.1.216,Medium,2026-07-03T15:58:00Z
port_scan,TCP,4509,485,66,34,197,192.168.1.103,Medium,2026-07-03T10:50:00Z
data_exfiltration,DNS,2757,53,161000,440,893,192.168.1.237,High,2026-07-03T11:19:00Z
brute_force,SSH,34064,22,490,63,139,192.168.1.124,High,2026-07-03T23:20:00Z
sql_injection,HTTPS,62922,80,2827,4,2,146.42.82.129,High,2026-07-03T15:05:00Z
xss,HTTP,30854,80,1407,2,2,192.168.1.62,Medium,2026-07-03T14:09:00Z
xss,HTTP,29830,80,1123,4,3,192.168.1.208,Medium,2026-07-03T13:29:00Z
unauthorized_access,FTP,36697,21,816,6,2,192.168.1.122,Medium,2026-07-03T12:11:00Z
anomaly,TCP,49111,139,3683,9,2,192.168.1.6,Medium,2026-07-03T13:53:00Z
port_scan,TCP,31416,904,71,32,105,192.168.1.228,Medium,2026-07-03T15:24:00Z
xss,HTTP,4000,80,975,10,5,192.168.1.128,Medium,2026-07-03T09:50:00Z
ddos,UDP,14571,80,3724425,154,4359,115.103.172.29,Critical,2026-07-03T17:50:00Z
brute_force,SSH,52670,22,248,118,188,192.168.1.133,High,2026-07-03T01:14:00Z
sql_injection,HTTP,45413,80,2089,6,2,168.73.237.7,High,2026-07-03T17:04:00Z
privilege_escalation,SSH,59089,22,1849,234,30,192.168.1.238,Critical,2026-07-03T15:06:00Z
xss,HTTP,55423,80,1421,3,7,192.168.1.187,Medium,2026-07-03T09:08:00Z
xss,HTTP,50182,80,1416,10,7,192.168.1.47,Medium,2026-07-03T11:08:00Z
ddos,UDP,17196,80,1468817,274,3204,170.91.56.32,Critical,2026-07-03T13:25:00Z
sql_injection,HTTPS,25732,80,2370,1,3,14.54.135.168,High,2026-07-03T16:35:00Z
credentials_stuffing,HTTPS,4911,443,391,63,137,192.168.1.226,High,2026-07-03T09:54:00Z
privilege_escalation,SSH,64761,22,1438,186,38,192.168.1.166,Critical,2026-07-03T09:27:00Z
sql_injection,HTTP,6442,80,1230,5,3,196.149.38.194,High,2026-07-03T10:23:00Z
data_exfiltration,DNS,20469,53,350766,856,962,192.168.1.89,High,2026-07-03T17:56:00Z
data_exfiltration,DNS,31914,53,211493,992,499,192.168.1.154,High,2026-07-03T09:28:00Z
sql_injection,HTTPS,45486,80,1972,2,2,71.200.132.177,High,2026-07-03T14:41:00Z
brute_force,SSH,48193,22,620,78,160,192.168.1.34,High,2026-07-03T22:38:00Z
credentials_stuffing,HTTPS,42750,443,192,65,76,192.168.1.243,High,2026-07-03T15:40:00Z
unauthorized_access,FTP,19377,21,1884,10,1,192.168.1.8,Medium,2026-07-03T13:22:00Z
sql_injection,HTTPS,9576,80,2694,6,2,151.129.181.25,High,2026-07-03T12:54:00Z
ddos,UDP,24187,80,3505200,244,9369,203.212.165.163,Critical,2026-07-03T17:58:00Z
credentials_stuffing,HTTPS,18202,443,152,36,67,192.168.1.56,High,2026-07-03T16:35:00Z
data_exfiltration,DNS,29177,53,396012,480,411,192.168.1.156,High,2026-07-03T15:41:00Z
brute_force,SSH,42847,22,661,117,123,192.168.1.29,High,2026-07-03T00:30:00Z
brute_force,SSH,54274,22,838,15,145,192.168.1.117,High,2026-07-03T01:40:00Z
privilege_escalation,SSH,1072,22,3921,115,32,192.168.1.210,Critical,2026-07-03T13:54:00Z
port_scan,TCP,42836,105,73,39,220,192.168.1.170,Medium,2026-07-03T12:07:00Z
brute_force,SSH,21310,22,350,86,197,192.168.1.223,High,2026-07-03T22:23:00Z
credentials_stuffing,HTTPS,27124,443,532,70,69,192.168.1.56,High,2026-07-03T10:27:00Z
xss,HTTP,21673,80,1065,4,8,192.168.1.91,Medium,2026-07-03T15:34:00Z
ddos,UDP,18415,80,1431408,276,4132,87.79.219.79,Critical,2026-07-03T17:05:00Z
port_scan,TCP,42379,128,46,13,159,192.168.1.7,Medium,2026-07-03T15:00:00Z
unauthorized_access,FTP,34483,21,1813,4,5,192.168.1.128,Medium,2026-07-03T09:07:00Z
unauthorized_access,FTP,8886,21,1856,7,2,192.168.1.173,Medium,2026-07-03T16:25:00Z
sql_injection,HTTP,22520,80,1617,2,2,169.72.108.191,High,2026-07-03T15:45:00Z
privilege_escalation,SSH,18597,22,3062,266,13,192.168.1.250,Critical,2026-07-03T10:14:00Z
anomaly,TCP,50594,445,5024,10,2,192.168.1.208,Medium,2026-07-03T16:20:00Z
unauthorized_access,FTP,17635,21,2070,6,2,192.168.1.74,Medium,2026-07-03T09:14:00Z
data_exfiltration,DNS,62526,53,225711,740,719,192.168.1.14,High,2026-07-03T17:23:00Z
privilege_escalation,SSH,58809,22,3063,105,35,192.168.1.98,Critical,2026-07-03T16:08:00Z
brute_force,SSH,64640,22,535,40,136,192.168.1.11,High,2026-07-03T03:42:00Z
unauthorized_access,FTP,58420,21,2203,7,2,192.168.1.186,Medium,2026-07-03T14:20:00Z
sql_injection,HTTP,12472,80,752,3,2,215.170.88.126,High,2026-07-03T14:31:00Z
brute_force,SSH,47828,22,288,98,147,192.168.1.79,High,2026-07-03T00:33:00Z
port_scan,TCP,37116,602,90,15,309,192.168.1.63,Medium,2026-07-03T12:09:00Z
unauthorized_access,FTP,6428,21,732,2,5,192.168.1.215,Medium,2026-07-03T09:32:00Z
sql_injection,HTTP,59258,80,2788,8,2,203.141.235.37,High,2026-07-03T15:36:00Z
sql_injection,HTTPS,56916,80,1792,6,3,118.109.133.197,High,2026-07-03T09:02:00Z
xss,HTTP,15884,80,909,4,5,192.168.1.242,Medium,2026-07-03T17:01:00Z
port_scan,TCP,36899,17,42,28,383,192.168.1.43,Medium,2026-07-03T17:10:00Z
sql_injection,HTTPS,1187,80,1335,10,2,146.141.18.2,High,2026-07-03T09:35:00Z
privilege_escalation,SSH,6826,22,1848,358,10,192.168.1.75,Critical,2026-07-03T11:22:00Z
data_exfiltration,DNS,62111,53,396198,223,645,192.168.1.184,High,2026-07-03T09:32:00Z
data_exfiltration,DNS,20842,53,332669,139,861,192.168.1.27,High,2026-07-03T15:19:00Z
credentials_stuffing,HTTPS,2953,443,154,59,109,192.168.1.25,High,2026-07-03T13:44:00Z
ddos,UDP,50553,80,1877513,257,2034,27.104.240.14,Critical,2026-07-03T13:20:00Z
port_scan,TCP,25966,702,64,20,150,192.168.1.232,Medium,2026-07-03T16:58:00Z
port_scan,TCP,9100,845,54,21,386,192.168.1.45,Medium,2026-07-03T13:53:00Z
credentials_stuffing,HTTPS,46729,443,220,55,112,192.168.1.148,High,2026-07-03T14:04:00Z
credentials_stuffing,HTTPS,30577,443,284,55,84,192.168.1.135,High,2026-07-03T16:12:00Z
data_exfiltration,DNS,50022,53,158436,1081,748,192.168.1.131,High,2026-07-03T11:35:00Z
data_exfiltration,DNS,64389,53,270638,1159,546,192.168.1.190,High,2026-07-03T09:18:00Z
sql_injection,HTTP,47715,443,1253,7,1,108.165.94.102,High,2026-07-03T10:37:00Z
ddos,UDP,35337,80,4172521,258,4661,168.31.173.94,Critical,2026-07-03T09:36:00Z
port_scan,TCP,10284,656,95,39,500,192.168.1.216,Medium,2026-07-03T14:38:00Z
port_scan,TCP,33766,712,40,10,182,192.168.1.116,Medium,2026-07-03T10:59:00Z
privilege_escalation,SSH,15402,22,3918,88,27,192.168.1.196,Critical,2026-07-03T14:59:00Z
port_scan,TCP,11759,379,71,32,184,192.168.1.32,Medium,2026-07-03T13:02:00Z
unauthorized_access,FTP,3865,21,1490,8,4,192.168.1.12,Medium,2026-07-03T14:12:00Z
data_exfiltration,DNS,36328,53,87022,847,342,192.168.1.72,High,2026-07-03T17:16:00Z
credentials_stuffing,HTTPS,7122,443,592,64,92,192.168.1.224,High,2026-07-03T11:45:00Z
